week,game_id,label,team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,21,K. Smith Jr,Kenneth Jerome,Smith Jr,4,1,,1,,,31:24,9,11,81,7,8,87,2,3,66,0,0,0,2,0,2,4,3,0,0,0,3,2,25,5,3,11,2,K. Smith Jr,1:21
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,8,H. Vanwijn,Hans,Vanwijn,10,1,,1,,,35:31,2,5,40,0,1,0,2,4,50,0,0,0,9,6,15,5,0,1,0,0,1,1,4,0,0,8,4,H. Vanwijn,1:8
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,7,Ö. Ilyasoglu,Ömer Can,Ilyasoglu,13,0,,0,,,9:52,2,3,66,2,3,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,3,3,-1,0,Ö. Ilyasoglu,1:7
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,9,R. Badzim,Roko,Badzim,18,0,,0,,,13:03,2,4,50,0,2,0,2,2,100,0,0,0,1,0,1,1,0,0,0,0,2,2,4,0,2,-6,4,R. Badzim,1:9
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,12,M. Cazalon,Malcolm Jean Ahmed,Cazalon,21,1,,0,,,16:57,2,5,40,1,4,25,1,1,100,2,2,100,1,0,1,1,0,0,0,0,1,3,7,0,0,11,0,M. Cazalon,1:12
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,2,A. Engin,Ata,Engin,22,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Engin,1:2
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,79,A. Omic,Alen,Omic,24,0,,0,,,10:49,2,3,66,0,0,0,2,3,66,0,0,0,1,2,3,0,1,0,0,0,0,1,4,2,0,-7,4,A. Omic,1:79
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,13,J. Hawkins,Javontae Aaron,Hawkins,31,1,1.0,1,,,25:10,2,5,40,0,3,0,2,2,100,0,0,0,4,1,5,0,1,0,0,1,3,0,4,0,0,16,4,J. Hawkins,1:13
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,5,M. Agva,Mahir,Agva,46,1,,1,,,29:07,1,8,12,1,3,33,0,5,0,0,0,0,4,3,7,1,2,0,0,0,3,1,3,0,0,13,0,M. Agva,1:5
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,YMB,4,E. Paltaci,Erbey Kemal,Paltaci,77,0,,0,,,0:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,E. Paltaci,1:4
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,11,M. Reed,Marcquise Deandre,Reed,0,1,,1,,,34:56,4,14,28,0,4,0,4,10,40,1,2,50,4,0,4,7,3,3,0,0,2,2,9,0,6,-3,8,M. Reed,2:11
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,14,D. Grant,Denove Octavon,Grant,1,1,,1,,,27:27,5,15,33,2,8,25,3,7,42,7,7,100,6,3,9,3,1,0,0,0,1,5,19,5,0,-13,0,D. Grant,2:14
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,10,T. Tinkle,Tres Anthony,Tinkle,3,0,,0,,,20:16,4,8,50,1,3,33,3,5,60,2,3,66,2,3,5,3,0,0,0,0,2,3,11,0,5,1,6,T. Tinkle,2:10
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,4,I. Ulusoy,Ismail Cem,Ulusoy,5,0,1.0,0,,,11:49,2,5,40,1,1,100,1,4,25,0,0,0,1,0,1,2,0,1,0,0,0,1,5,0,2,4,2,I. Ulusoy,2:4
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,7,J. Gordon,Jitaurious Tykyvion,Gordon,8,0,,0,,,5:48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-6,0,J. Gordon,2:7
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,3,B. Demir,Berk,Demir,11,1,,0,,,12:56,1,2,50,0,1,0,1,1,100,0,0,0,1,2,3,1,0,0,0,0,1,0,2,0,2,-4,2,B. Demir,2:3
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,5,O. Ulubay,Okben,Ulubay,13,0,,1,,,24:55,6,9,66,3,5,60,3,4,75,0,0,0,2,0,2,2,0,0,1,0,3,0,15,0,2,-9,4,O. Ulubay,2:5
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,12,A. Yeboah,Akwasi Abeyie,Yeboah,15,1,,1,,,21:53,1,3,33,0,2,0,1,1,100,0,0,0,1,0,1,1,0,1,0,0,4,1,2,0,0,-6,2,A. Yeboah,2:12
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,2,E. Arar,Ege,Arar,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Arar,2:2
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,13,K. Silins,Karlis,Silins,25,0,,0,,,12:29,1,2,50,0,1,0,1,1,100,2,2,100,1,1,2,1,0,0,0,0,1,1,4,2,0,5,2,K. Silins,2:13
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,1,D. Engindeniz,Dorukhan,Engindeniz,30,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D. Engindeniz,2:1
week04,2715229,YUKATEL MERKEZEFENDI BELEDIYESI BASKET vs TRABZONSPOR,2,TRABZONSPOR,TRB,9,A. Delgado Astacio,Angel Luis,Delgado Astacio,31,1,,1,,,27:31,3,6,50,0,0,0,3,6,50,2,4,50,0,1,1,0,0,2,0,0,1,3,8,0,2,-14,6,A. Delgado Astacio,2:9
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,93,C. Young,Cameron Jordan,Young,1,0,,0,,,15:37,7,10,70,3,4,75,4,6,66,3,4,75,1,0,1,1,0,0,0,0,3,4,20,0,0,-2,6,C. Young,1:93
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,88,M. Moore,Michael Jarade,Moore,2,1,,1,,,32:41,5,9,55,1,2,50,4,7,57,1,1,100,2,1,3,1,2,0,0,1,3,2,12,2,0,-10,8,M. Moore,1:88
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,78,S. Geyik,Samet,Geyik,4,1,,1,,,32:49,5,10,50,0,3,0,5,7,71,0,0,0,10,2,12,1,1,2,1,2,2,3,10,4,0,-9,10,S. Geyik,1:78
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,92,S. Mentese,Serkan,Mentese,5,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Mentese,1:92
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,95,N. Gordic,Nemanja,Gordic,8,0,,0,,,17:53,2,4,50,1,1,100,1,3,33,0,0,0,0,0,0,9,4,0,0,0,0,3,5,0,2,-1,2,N. Gordic,1:95
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,86,C. Chiozza,Christopher Xavier,Chiozza,11,1,,1,,,27:34,5,14,35,2,10,20,3,4,75,0,0,0,1,0,1,5,0,1,0,0,2,0,12,3,0,-15,4,C. Chiozza,1:86
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,83,E. Yapici,Egemen,Yapici,19,0,,0,,,2:15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,-4,0,E. Yapici,1:83
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,89,C. Manning Jr,Charles Maurice,Manning Jr,21,1,,1,,,23:55,2,7,28,0,2,0,2,5,40,2,2,100,2,1,3,3,1,0,1,0,3,2,6,2,0,-12,2,C. Manning Jr,1:89
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,85,R. Tarrant Jr,Ricky Lafredrick,Tarrant Jr,22,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R. Tarrant Jr,1:85
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,82,E. Özçelik,Ege,Özçelik,24,0,,0,,,2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,0,E. Özçelik,1:82
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,87,J. Alston,Justin Alexander,Alston,32,1,,0,,,24:48,9,14,64,2,2,100,7,12,58,2,3,66,2,4,6,1,1,1,0,3,4,3,22,4,6,-13,12,J. Alston,1:87
week04,2715230,KARSIYAKA vs ANADOLU EFES,1,KARŞIYAKA,KSK,79,M. Celep,Mert,Celep,35,0,1.0,1,,,20:08,0,2,0,0,0,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,4,0,0,0,0,-2,0,M. Celep,1:79
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,90,S. Larkin,Shane,Larkin,0,1,1.0,0,,,27:45,7,13,53,4,9,44,3,4,75,3,3,100,4,1,5,8,3,1,0,0,3,5,21,0,2,14,4,S. Larkin,2:90
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,81,S. Hazer,Sehmus,Hazer,2,0,,1,,,14:57,2,3,66,1,1,100,1,2,50,3,5,60,2,0,2,3,0,0,0,1,1,3,8,0,4,5,2,S. Hazer,2:81
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,92,J. Loyd,Jordan,Loyd,3,0,,0,,,22:09,4,10,40,3,7,42,1,3,33,1,2,50,3,0,3,3,0,1,0,0,1,2,12,0,2,12,2,J. Loyd,2:92
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,87,N. Weiler-Babb,Nick,Weiler-Babb,8,1,,0,,,18:28,0,3,0,0,3,0,0,0,0,0,0,0,2,0,2,4,0,2,0,1,2,0,0,0,0,5,0,N. Weiler-Babb,2:87
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,86,R. Smits,Rolands,Smits,11,1,,1,,,24:38,2,4,50,1,3,33,1,1,100,8,8,100,6,1,7,2,0,0,0,0,0,5,13,5,0,16,2,R. Smits,2:86
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,73,B. Dessert,Brice,Dessert,13,1,,1,,,19:32,4,5,80,0,0,0,4,5,80,1,2,50,1,2,3,1,2,0,5,0,2,2,9,0,0,13,8,B. Dessert,2:73
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,74,P. Dozier,Pj,Dozier,15,0,,1,,,27:00,6,13,46,2,7,28,4,6,66,1,2,50,1,0,1,7,1,2,0,0,3,5,15,0,0,-1,2,P. Dozier,2:74
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,71,B. Yildizli,Burak Can,Yildizli,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B. Yildizli,2:71
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,75,C. Swider,Cole,Swider,21,0,,0,,,15:22,4,6,66,3,5,60,1,1,100,0,0,0,2,1,3,0,0,0,0,0,2,0,11,0,6,-2,0,C. Swider,2:75
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,82,S. Mutaf,Sarper David,Mutaf,23,0,,1,,,0:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,S. Mutaf,2:82
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,80,E. Yilmaz,Erkan,Yilmaz,33,1,,0,,,9:09,1,2,50,0,1,0,1,1,100,0,0,0,0,2,2,0,1,1,0,0,0,0,2,2,0,9,2,E. Yilmaz,2:80
week04,2715230,KARSIYAKA vs ANADOLU EFES,2,ANADOLU EFES,EFS,91,K. Jones,Kai,Jones,88,0,,0,,,20:28,4,4,100,0,0,0,4,4,100,2,2,100,3,0,3,0,0,0,1,0,3,1,10,4,0,1,8,K. Jones,2:91
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,106,J. Robinson Jr,Jerome,Robinson Jr,1,0,,0,,,8:15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,3,0,J. Robinson Jr,1:106
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,101,T. Görener,Tibet Deniz,Görener,5,0,,0,,,1:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T. Görener,1:101
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,109,W. Cummings,William,Cummings,7,1,1.0,1,,,37:08,4,11,36,1,3,33,3,8,37,5,7,71,5,0,5,5,4,0,0,0,3,7,14,2,8,-5,6,W. Cummings,1:109
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,71,C. Korkmaz,Can,Korkmaz,8,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. Korkmaz,1:71
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,107,R. Meeks,Robinson Jr,Meeks,9,0,,1,,,18:35,3,8,37,1,5,20,2,3,66,0,0,0,0,1,1,0,0,0,0,0,2,0,7,0,0,-12,4,R. Meeks,1:107
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,70,R. Öncel,Ridvan,Öncel,10,1,,0,,,13:44,1,3,33,0,0,0,1,3,33,0,0,0,1,2,3,0,0,0,0,1,3,3,2,0,0,-6,2,R. Öncel,1:70
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,103,J. Palmer Jr,James Alfred,Palmer Jr,12,1,,1,,,35:47,8,17,47,2,7,28,6,10,60,2,4,50,2,0,2,7,2,0,0,0,1,3,20,4,3,-14,6,J. Palmer Jr,1:103
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,108,C. Bishop,Christian,Bishop,13,0,,0,,,11:09,1,2,50,0,0,0,1,2,50,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,-1,2,C. Bishop,1:108
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,38,A. Tuncer,Ahmet Bugrahan,Tuncer,19,0,,1,,,22:22,2,8,25,2,5,40,0,3,0,5,6,83,2,1,3,3,1,1,0,0,3,4,11,3,0,-3,0,A. Tuncer,1:38
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,105,F. Gillespie ,Frederick ,Gillespie ,33,1,,0,,,22:34,1,3,33,0,0,0,1,3,33,1,2,50,3,2,5,0,3,2,1,0,5,4,3,0,0,-1,2,F. Gillespie ,1:105
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,104,F. White Jr,Fabian,White Jr,35,1,,1,,,26:09,5,9,55,1,4,25,4,5,80,5,6,83,3,3,6,2,0,0,0,0,3,4,16,2,2,-4,8,F. White Jr,1:104
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,1,GALATASARAY MCT TECHNIC,GSM,99,M. Yasar,Muhsin,Yasar,77,0,,0,,,2:36,0,0,0,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,0,0,3,1,1,0,0,-3,0,M. Yasar,1:99
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,99,A. Bacot Jr,Armando,Bacot Jr,0,1,,0,,,11:04,0,0,0,0,0,0,0,0,0,2,2,100,2,1,3,1,1,1,1,0,2,3,2,2,0,5,0,A. Bacot Jr,2:99
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,77,J. Birsen,James Metecan,Birsen,1,0,,0,,,13:06,0,3,0,0,0,0,0,3,0,2,2,100,1,0,1,0,2,0,1,1,2,1,2,0,0,-3,0,J. Birsen,2:77
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,94,W. Baldwin Iv,Wade M,Baldwin Iv,2,0,,1,,,23:36,2,13,15,0,4,0,2,9,22,2,2,100,2,0,2,8,3,1,0,0,3,2,6,0,0,5,2,W. Baldwin Iv,2:94
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,100,S. Vilbekin,Scott Jordan,Vilbekin,3,0,,0,,,11:05,3,3,100,2,2,100,1,1,100,2,2,100,0,1,1,3,0,0,0,0,4,2,10,1,0,0,2,S. Vilbekin,2:100
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,92,N. Melli,Nicolo,Melli,4,0,,1,,,21:56,6,8,75,3,4,75,3,4,75,3,4,75,1,5,6,1,1,0,0,0,2,4,18,3,0,0,4,N. Melli,2:92
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,76,M. Mahmutoglu,Melih,Mahmutoglu,10,1,1.0,0,,,14:40,1,3,33,1,3,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,-1,0,M. Mahmutoglu,2:76
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,79,T. Biberoviç,Tarik,Biberoviç,13,1,,1,,,26:21,7,10,70,4,6,66,3,4,75,0,0,0,4,0,4,2,0,0,0,0,3,1,18,2,3,2,6,T. Biberoviç,2:79
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,89,O. Bitim,Onuralp,Bitim,17,0,,0,,,13:30,2,5,40,1,3,33,1,2,50,0,0,0,3,0,3,0,0,0,0,0,2,1,5,0,0,8,2,O. Bitim,2:89
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,98,M. Jantunen,Mikael,Jantunen,18,1,,0,,,16:08,2,2,100,1,1,100,1,1,100,0,0,0,3,1,4,0,0,1,0,0,3,1,5,0,0,7,2,M. Jantunen,2:98
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,95,D. Hall,Devon Howard,Hall,20,1,,1,,,28:55,2,7,28,0,2,0,2,5,40,7,8,87,4,0,4,2,3,1,0,0,3,4,11,0,2,12,4,D. Hall,2:95
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,93,B. Colson ,Bonzie,Colson ,50,0,,0,,,6:56,0,2,0,0,0,0,0,2,0,0,0,0,4,1,5,0,0,0,0,0,0,1,0,0,0,1,0,B. Colson ,2:93
week04,2736925,GALATASARAY MCT TECHNIC vs FENERBAHÇE BEKO,2,FENERBAHÇE BEKO,FBB,91,K. Birch,Khem,Birch,92,0,,1,,,12:43,1,3,33,0,1,0,1,2,50,3,3,100,1,1,2,0,2,1,0,0,3,4,5,3,0,9,2,K. Birch,2:91
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,46,K. Soyuçayli,Kerem,Soyuçayli,1,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K. Soyuçayli,1:46
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,45,B. Güler,Boran,Güler,2,0,,0,,,0:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,B. Güler,1:45
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,67,D. Efianayi Jr,David Tinsley Eghosa,Efianayi Jr,4,1,,1,,,34:02,7,14,50,2,4,50,5,10,50,4,5,80,1,1,2,8,3,2,0,1,2,2,20,0,1,12,8,D. Efianayi Jr,1:67
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,68,Y. Franke,Yannick Ayrton,Franke,5,0,,1,,,29:43,4,6,66,4,6,66,0,0,0,9,9,100,3,0,3,0,1,0,0,0,2,6,21,3,3,0,0,Y. Franke,1:68
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,65,R. Blumbergs,Roberts,Blumbergs,6,0,,1,,,18:04,4,7,57,2,5,40,2,2,100,0,0,0,3,0,3,0,1,1,0,0,1,1,10,0,0,-8,4,R. Blumbergs,1:65
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,43,M. Kurtuldum,Mustafa,Kurtuldum,7,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Kurtuldum,1:43
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,70,U. Utomi,Uzodinma,Utomi,8,1,,0,,,9:01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,-1,0,U. Utomi,1:70
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,42,Y. Sonsirma,Yunus Emre,Sonsirma,9,0,1.0,0,,,17:13,0,5,0,0,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,1,4,0,0,0,0,-7,0,Y. Sonsirma,1:42
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,44,T. Sav,Troy Selim,Sav,15,1,,1,,,22:08,4,6,66,0,1,0,4,5,80,0,1,0,2,2,4,1,0,1,0,0,2,1,8,6,0,13,8,T. Sav,1:44
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,64,M. Sajus,Martynas,Sajus,19,0,,0,,,14:30,2,2,100,0,0,0,2,2,100,6,9,66,2,2,4,1,0,0,0,0,5,5,10,4,0,20,4,M. Sajus,1:64
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,66,J. Floyd,Jehyve Jamal,Floyd,20,1,,0,,,25:17,5,7,71,0,0,0,5,7,71,1,2,50,4,1,5,5,2,1,1,0,2,1,11,0,2,-17,10,J. Floyd,1:66
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,1,ALİAĞA PETKİM SPOR,PTK,98,P. Scrubb,Philip Alexander,Scrubb,23,1,,1,,,29:22,3,6,50,0,3,0,3,3,100,4,5,80,2,0,2,6,2,3,0,0,1,5,10,0,2,10,6,P. Scrubb,1:98
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,2,MERSİN SPOR,MSK,55,A. Olaseni,Abodunrin Gabriel,Olaseni,0,0,,0,,,24:09,1,4,25,0,1,0,1,3,33,1,2,50,6,1,7,2,0,3,1,1,5,2,3,0,1,6,2,A. Olaseni,2:55
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,2,MERSİN SPOR,MSK,5,J. Cobbs,Justin,Cobbs,1,1,,1,,,27:02,5,9,55,1,3,33,4,6,66,7,8,87,0,1,1,5,0,0,0,0,2,6,18,2,0,-12,4,J. Cobbs,2:5
week05,2715231,ALIAGA PETKIM SPOR vs MERSIN SPOR,2,MERSİN SPOR,MSK,3,K. Özmizrak,Kartal,Özmizrak,3,0,,0,,,16:39,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,-7,0,K. Özmizrak,2:3
